SampleDate,StationCode,Month,Year,Region,RegionAbbv,Genus,Units.per.mL,BV.um3.per.mL,,,
5/24/2022,NZ068,May,2022,Northern Interior Delta,NID,Thalassiosira,63.88,5731367.898,,,
5/25/2022,D10,May,2022,Confluence,CON,Cyclotella,114.99,35930.9253,,,
5/25/2022,D10,May,2022,Confluence,CON,Eucapsis,45996,16558.56,,,
5/25/2022,D10,May,2022,Confluence,CON,Nitzschia,114.99,2698.8153,,,
5/25/2022,D10,May,2022,Confluence,CON,Plagioselmis,114.99,18298.3587,,,
5/25/2022,D10,May,2022,Confluence,CON,Planktolyngbya,114.99,1805.343,,,
5/25/2022,D6,May,2022,San Pablo Bay,SPB,Cryptomonas,95.83,35719.6742,,,
5/25/2022,D6,May,2022,San Pablo Bay,SPB,Cyclotella,287.49,248034.8724,,,
5/25/2022,D6,May,2022,San Pablo Bay,SPB,Eucapsis,38140.34,13730.5224,,,
5/25/2022,D6,May,2022,San Pablo Bay,SPB,Nitzschia,95.83,11479.4757,,,
5/25/2022,D8,May,2022,Grizzly and Suisun Bay,GSB,Chlorella,368,2344.16,,,
5/25/2022,D8,May,2022,Grizzly and Suisun Bay,GSB,Eucapsis,12282,4421.52,,,
5/25/2022,D8,May,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,184,164505.2,,,
5/26/2022,D41,May,2022,San Pablo Bay,SPB,Chlamydomonas,164.28,11152.9692,,,
5/26/2022,D41,May,2022,San Pablo Bay,SPB,Chlorella,164.28,1046.4636,,,
5/26/2022,D41,May,2022,San Pablo Bay,SPB,Cyclotella,930.92,166774.318,,,
5/26/2022,D41,May,2022,San Pablo Bay,SPB,Eucapsis,19932.64,7175.7504,,,
5/26/2022,D41,May,2022,San Pablo Bay,SPB,Gymnodinium,109.52,374402.8816,,,
5/26/2022,D41,May,2022,San Pablo Bay,SPB,Lagerheimia,54.76,883.2788,,,
5/26/2022,D41,May,2022,San Pablo Bay,SPB,Phalacroma,54.76,209315.1716,,,
5/26/2022,D41,May,2022,San Pablo Bay,SPB,Plagioselmis,383.32,141213.9928,,,
5/26/2022,D41,May,2022,San Pablo Bay,SPB,Rhodomonas,109.52,71434.42,,,
5/26/2022,D41,May,2022,San Pablo Bay,SPB,Skeletonema,273.8,95085.264,,,
5/26/2022,D41A,May,2022,San Pablo Bay,SPB,Chlorella,2214.68,14107.5116,,,
5/26/2022,D41A,May,2022,San Pablo Bay,SPB,Cyclotella,2214.68,410933.874,,,
5/26/2022,D41A,May,2022,San Pablo Bay,SPB,Entomoneis,170.36,1524713.482,,,
5/26/2022,D41A,May,2022,San Pablo Bay,SPB,Eucapsis,64225.72,23121.2592,,,
5/26/2022,D41A,May,2022,San Pablo Bay,SPB,Plagioselmis,170.36,57476.0568,,,
5/26/2022,D41A,May,2022,San Pablo Bay,SPB,Skeletonema,1192.52,502372.9004,,,
5/26/2022,NZ002,May,2022,San Pablo Bay,SPB,Cyclotella,541.12,183791.408,,,
5/26/2022,NZ002,May,2022,San Pablo Bay,SPB,Eucapsis,26582.52,9569.7072,,,
5/26/2022,NZ002,May,2022,San Pablo Bay,SPB,Gyrosigma,67.64,91086.0532,,,
5/26/2022,NZ002,May,2022,San Pablo Bay,SPB,Skeletonema,270.56,163621.16,,,
5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Cyclotella,109.53,22022.1018,,,
5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Eucapsis,14604,5257.44,,,
5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Fragilaria,36.51,40891.5651,,,
5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Gyrosigma,36.51,17337.1386,,,
5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Peridinium,36.51,233648.6658,,,
5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Plagioselmis,36.51,5809.8363,,,
5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Planktolyngbya,36.51,802.4898,,,
5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Skeletonema,73.02,33272.2932,,,
5/26/2022,NZ004,May,2022,San Pablo Bay,SPB,Thalassiosira,36.51,846126.1869,,,
5/26/2022,NZ325,May,2022,San Pablo Bay,SPB,Cyclotella,699.93,236716.326,,,
5/26/2022,NZ325,May,2022,San Pablo Bay,SPB,Diatoma,99.99,37774.2222,,,
5/26/2022,NZ325,May,2022,San Pablo Bay,SPB,Eucapsis,39396.06,14182.5816,,,
5/27/2022,D7,May,2022,Grizzly and Suisun Bay,GSB,Chlorella,676.45,5533.361,,,
5/27/2022,D7,May,2022,Grizzly and Suisun Bay,GSB,Cocconeis,135.29,36909.8178,,,
5/27/2022,D7,May,2022,Grizzly and Suisun Bay,GSB,Coscinodiscus,135.29,7527411.133,,,
5/27/2022,D7,May,2022,Grizzly and Suisun Bay,GSB,Cyclotella,405.87,272716.2291,,,
5/27/2022,D7,May,2022,Grizzly and Suisun Bay,GSB,Eucapsis,54116,19481.76,,,
5/27/2022,D7,May,2022,Grizzly and Suisun Bay,GSB,Tryblionella,135.29,345388.6055,,,
5/27/2022,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Cocconeis,127.77,21237.9294,,,
5/27/2022,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Cyclotella,383.31,79007.8572,,,
5/27/2022,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Eucapsis,50852.46,18306.8856,,,
5/27/2022,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Monoraphidium,127.77,3573.7269,,,
5/27/2022,NZ032,May,2022,Grizzly and Suisun Bay,GSB,Nitzschia,383.31,176144.9997,,,
5/27/2022,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Cyclotella,968.36,295156.128,,,
5/27/2022,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Entomoneis,242.09,381248.1738,,,
5/27/2022,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Eucapsis,95141.37,34250.8932,,,
5/27/2022,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Navicula,242.09,162510.1752,,,
5/27/2022,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Nitzschia,242.09,20618.8053,,,
5/27/2022,NZS42,May,2022,Grizzly and Suisun Bay,GSB,Staurosira,242.09,20935.9432,,,
6/11/2022,D12,Jun,2022,Confluence,CON,Cocconeis,41.07,23044.7877,,,
6/11/2022,D12,Jun,2022,Confluence,CON,Cryptomonas,41.07,27526.3461,,,
6/11/2022,D12,Jun,2022,Confluence,CON,Cyclotella,205.35,64165.7145,,,
6/11/2022,D12,Jun,2022,Confluence,CON,Eucapsis,15154.83,5463.1314,,,
6/11/2022,D12,Jun,2022,Confluence,CON,Monoraphidium,41.07,434.9313,,,
6/11/2022,D12,Jun,2022,Confluence,CON,Navicula,82.14,8435.778,,,
6/11/2022,D12,Jun,2022,Confluence,CON,Plagioselmis,1191.03,338371.623,,,
6/11/2022,D12,Jun,2022,Confluence,CON,Planktolyngbya,82.14,1869.9171,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Achnanthidium,31.72,2636.8836,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Chlorella,444.08,2477.9664,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Cocconeis,95.16,29373.0372,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Cyclotella,348.92,33185.7812,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Desmodesmus,63.44,6602.2008,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Diploneis,63.44,32103.812,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Dolichospermum,31.72,12160.4964,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Encyonema,63.44,7980.752,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Eucapsis,10816.52,3893.9472,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Kirchneriella,31.72,969.9976,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Melosira,31.72,128536.7356,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Monoraphidium,158.6,4830.956,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Navicula,126.88,69371.64,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Nitzschia,63.44,18784.584,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Plagioselmis,63.44,25556.804,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Sellaphora,31.72,26165.828,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Skeletonema,444.08,63321.3672,,,
6/20/2022,C10A,Jun,2022,Southern Interior Delta,SID,Tetraedron,31.72,2664.48,,,
6/20/2022,C3A,Jun,2022,Northern Interior Delta,NID,Ankistrodesmus,115,6276.7,,,
6/20/2022,C3A,Jun,2022,Northern Interior Delta,NID,Eucapsis,22827.5,8217.9,,,
6/20/2022,C3A,Jun,2022,Northern Interior Delta,NID,Gomphonema,57.5,55754.3,,,
6/20/2022,C3A,Jun,2022,Northern Interior Delta,NID,Plagioselmis,57.5,16925.7,,,
6/20/2022,C3A,Jun,2022,Northern Interior Delta,NID,Ulnaria,57.5,540346.475,,,
6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Aphanocapsa,36.51,1171.971,,,
6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Chlamydomonas,36.51,6931.7886,,,
6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Cocconeis,36.51,8542.9749,,,
6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Cyclotella,365.1,58065.504,,,
6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Eucapsis,6206.7,2234.412,,,
6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Lagerheimia,36.51,197.8842,,,
6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Microcystis,36.51,190858.2156,,,
6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Monoraphidium,182.55,2150.0739,,,
6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Navicula,36.51,10219.8792,,,
6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Plagioselmis,146.04,51444.0504,,,
6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Planktolyngbya,36.51,542.1735,,,
6/20/2022,C9,Jun,2022,Southern Interior Delta,SID,Teleaulax,328.59,22577.4189,,,
6/21/2022,D16,Jun,2022,Central Delta,CED,Chlamydomonas,28.57,11268.8651,,,
6/21/2022,D16,Jun,2022,Central Delta,CED,Chlorella,85.71,883.6701,,,
6/21/2022,D16,Jun,2022,Central Delta,CED,Chrysochromulina,28.57,778.2468,,,
6/21/2022,D16,Jun,2022,Central Delta,CED,Cryptomonas,28.57,29932.789,,,
6/21/2022,D16,Jun,2022,Central Delta,CED,Cyclotella,685.68,91860.5496,,,
6/21/2022,D16,Jun,2022,Central Delta,CED,Eucapsis,9285.25,3342.69,,,
6/21/2022,D16,Jun,2022,Central Delta,CED,Microcystis,28.57,1363.0747,,,
6/21/2022,D16,Jun,2022,Central Delta,CED,Monoraphidium,171.42,970.2372,,,
6/21/2022,D16,Jun,2022,Central Delta,CED,Nitzschia,142.85,14913.54,,,
6/21/2022,D16,Jun,2022,Central Delta,CED,Plagioselmis,657.11,249478.3826,,,
6/21/2022,D16,Jun,2022,Central Delta,CED,Teleaulax,314.27,25396.1587,,,
6/21/2022,D19,Jun,2022,Central Delta,CED,Cocconeis,49.47,12154.779,,,
6/21/2022,D19,Jun,2022,Central Delta,CED,Cyclotella,412.25,32101.9075,,,
6/21/2022,D19,Jun,2022,Central Delta,CED,Drepanochloris,115.43,614.0876,,,
6/21/2022,D19,Jun,2022,Central Delta,CED,Eucapsis,5276.8,1899.648,,,
6/21/2022,D19,Jun,2022,Central Delta,CED,Lagerheimia,65.96,480.8484,,,
6/21/2022,D19,Jun,2022,Central Delta,CED,Monoraphidium,280.33,1586.6678,,,
6/21/2022,D19,Jun,2022,Central Delta,CED,Nitzschia,32.98,3688.1534,,,
6/21/2022,D19,Jun,2022,Central Delta,CED,Ochromonas,49.47,12406.0866,,,
6/21/2022,D19,Jun,2022,Central Delta,CED,Plagioselmis,412.25,116262.745,,,
6/21/2022,D19,Jun,2022,Central Delta,CED,Teleaulax,478.21,53951.6522,,,
6/21/2022,D28A,Jun,2022,Central Delta,CED,Chlorella,261.3,1664.481,,,
6/21/2022,D28A,Jun,2022,Central Delta,CED,Cocconeis,78.39,19676.6739,,,
6/21/2022,D28A,Jun,2022,Central Delta,CED,Cryptomonas,52.26,48617.478,,,
6/21/2022,D28A,Jun,2022,Central Delta,CED,Cyclotella,679.38,80866.6014,,,
6/21/2022,D28A,Jun,2022,Central Delta,CED,Drepanochloris,287.43,1511.8818,,,
6/21/2022,D28A,Jun,2022,Central Delta,CED,Eucapsis,7682.22,2765.5992,,,
6/21/2022,D28A,Jun,2022,Central Delta,CED,Monoraphidium,104.52,739.7403,,,
6/21/2022,D28A,Jun,2022,Central Delta,CED,Nitzschia,52.26,6993.9558,,,
6/21/2022,D28A,Jun,2022,Central Delta,CED,Plagioselmis,731.64,471666.3588,,,
6/21/2022,D28A,Jun,2022,Central Delta,CED,Teleaulax,783.9,59207.967,,,
6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Chlorella,54.11,1434.9972,,,
6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Cocconeis,54.11,10239.7764,,,
6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Cryptomonas,54.11,31855.6392,,,
6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Cyclotella,162.33,11194.2768,,,
6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Eucapsis,21211.12,7636.0032,,,
6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Monoraphidium,108.22,1513.9978,,,
6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Nitzschia,216.44,17934.2184,,,
6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Plagioselmis,324.66,94927.3374,,,
6/21/2022,EZ2-SJR,Jun,2022,Entrapment Zone,EZ,Skeletonema,54.11,1702.8417,,,
6/21/2022,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Cryptomonas,61.33,22860.1442,,,
6/21/2022,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Cyclotella,61.33,9759.4429,,,
6/21/2022,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Eucapsis,23796.04,8456.1804,,,
6/21/2022,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Plagioselmis,858.62,251051.9018,,,
6/21/2022,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Scenedesmus,61.33,1716.0134,,,
6/21/2022,EZ6-SJR,Jun,2022,Entrapment Zone,EZ,Skeletonema,122.66,13452.1222,,,
6/22/2022,D26,Jun,2022,Central Delta,CED,Cyclotella,202.95,25591.995,,,
6/22/2022,D26,Jun,2022,Central Delta,CED,Drepanochloris,90.2,479.864,,,
6/22/2022,D26,Jun,2022,Central Delta,CED,Eucapsis,7689.55,2764.179,,,
6/22/2022,D26,Jun,2022,Central Delta,CED,Gomphonema,22.55,254390.3835,,,
6/22/2022,D26,Jun,2022,Central Delta,CED,Monoraphidium,22.55,196.636,,,
6/22/2022,D26,Jun,2022,Central Delta,CED,Nitzschia,90.2,9063.296,,,
6/22/2022,D26,Jun,2022,Central Delta,CED,Plagioselmis,518.65,139770.9885,,,
6/22/2022,D26,Jun,2022,Central Delta,CED,Staurosira,22.55,1295.723,,,
6/22/2022,D26,Jun,2022,Central Delta,CED,Teleaulax,360.8,23881.352,,,
6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Chlorella,726.24,5257.9776,,,
6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Cyclotella,332.86,44413.5098,,,
6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Eucapsis,9259.56,3333.4416,,,
6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Lagerheimia,30.26,905.0766,,,
6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Microcystis,121.04,8662.2276,,,
6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Monoraphidium,30.26,127.6972,,,
6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Plagioselmis,1785.34,1596779.046,,,
6/22/2022,MD10A,Jun,2022,Southern Interior Delta,SID,Ulnaria,30.26,70970.291,,,
6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Chroococcus,459.99,44396.7015,,,
6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Cocconeis,51.11,19326.7354,,,
6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Cryptomonas,153.33,72962.0805,,,
6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Cyclotella,204.44,63881.3668,,,
6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Desmodesmus,51.11,2512.5676,,,
6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Eucapsis,19524.02,7028.6472,,,
6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Monoraphidium,153.33,4721.0307,,,
6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Plagioselmis,511.1,137644.341,,,
6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Teleaulax,51.11,3902.2485,,,
6/22/2022,P8,Jun,2022,Southern Interior Delta,SID,Tetraedron,51.11,49067.6444,,,
6/23/2022,D22,Jun,2022,Confluence,CON,Chlamydomonas,90.2,26675.748,,,
6/23/2022,D22,Jun,2022,Confluence,CON,Cyclotella,541.2,122414.028,,,
6/23/2022,D22,Jun,2022,Confluence,CON,Eucapsis,16326.2,5877.432,,,
6/23/2022,D22,Jun,2022,Confluence,CON,Nitzschia,90.2,9480.922,,,
6/23/2022,D22,Jun,2022,Confluence,CON,Ochromonas,45.1,18688.087,,,
6/23/2022,D22,Jun,2022,Confluence,CON,Plagioselmis,766.7,176801.02,,,
6/23/2022,D22,Jun,2022,Confluence,CON,Skeletonema,180.4,7625.508,,,
6/23/2022,D22,Jun,2022,Confluence,CON,Teleaulax,270.6,15900.456,,,
6/23/2022,D4,Jun,2022,Confluence,CON,Cocconeis,85.18,32209.9652,,,
6/23/2022,D4,Jun,2022,Confluence,CON,Cryptomonas,85.18,31749.9932,,,
6/23/2022,D4,Jun,2022,Confluence,CON,Cyclotella,170.36,180961.5028,,,
6/23/2022,D4,Jun,2022,Confluence,CON,Entomoneis,170.36,542942.4308,,,
6/23/2022,D4,Jun,2022,Confluence,CON,Eucapsis,33646.1,12112.596,,,
6/23/2022,D4,Jun,2022,Confluence,CON,Nitzschia,85.18,10203.7122,,,
6/23/2022,D4,Jun,2022,Confluence,CON,Plagioselmis,170.36,27109.3868,,,
6/23/2022,EZ2,Jun,2022,Entrapment Zone,EZ,Achnanthidium,41.07,954.8775,,,
6/23/2022,EZ2,Jun,2022,Entrapment Zone,EZ,Cocconeis,82.14,14598.7422,,,
6/23/2022,EZ2,Jun,2022,Entrapment Zone,EZ,Cryptomonas,41.07,24178.7304,,,
6/23/2022,EZ2,Jun,2022,Entrapment Zone,EZ,Cyclotella,164.28,38236.17,,,
6/23/2022,EZ2,Jun,2022,Entrapment Zone,EZ,Eucapsis,16222.65,5840.154,,,
6/23/2022,EZ2,Jun,2022,Entrapment Zone,EZ,Nitzschia,41.07,1067.82,,,
6/23/2022,EZ2,Jun,2022,Entrapment Zone,EZ,Plagioselmis,410.7,138561.966,,,
6/23/2022,EZ2,Jun,2022,Entrapment Zone,EZ,Skeletonema,82.14,3027.6804,,,
6/23/2022,EZ6,Jun,2022,Entrapment Zone,EZ,Cyclotella,139.38,34758.5844,,,
6/23/2022,EZ6,Jun,2022,Entrapment Zone,EZ,Eucapsis,26760.96,9633.9456,,,
6/23/2022,EZ6,Jun,2022,Entrapment Zone,EZ,Monoraphidium,69.69,974.9631,,,
6/23/2022,EZ6,Jun,2022,Entrapment Zone,EZ,Nitzschia,139.38,25777.6341,,,
6/23/2022,EZ6,Jun,2022,Entrapment Zone,EZ,Plagioselmis,1184.73,299819.6211,,,
6/23/2022,EZ6,Jun,2022,Entrapment Zone,EZ,Rhodomonas,69.69,59379.3645,,,
6/23/2022,EZ6,Jun,2022,Entrapment Zone,EZ,Skeletonema,69.69,8979.5565,,,
6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Chlorella,43.81,1161.8412,,,
6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Cocconeis,175.24,88294.674,,,
6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Cryptomonas,350.48,280541.716,,,
6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Cyclotella,175.24,19188.78,,,
6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Entomoneis,43.81,649985.7507,,,
6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Eucapsis,16122.08,6119.3808,,,
6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Melosira,43.81,107577.6455,,,
6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Monoraphidium,43.81,1076.4117,,,
6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Navicula,87.62,18180.2738,,,
6/23/2022,NZ068,Jun,2022,Northern Interior Delta,NID,Plagioselmis,525.72,177367.4136,,,
6/24/2022,D10,Jun,2022,Confluence,CON,Cryptomonas,57.5,33851.4,,,
6/24/2022,D10,Jun,2022,Confluence,CON,Cyclotella,115,26766.25,,,
6/24/2022,D10,Jun,2022,Confluence,CON,Eucapsis,22712.5,8176.5,,,
6/24/2022,D10,Jun,2022,Confluence,CON,Gyrosigma,57.5,116443.25,,,
6/24/2022,D10,Jun,2022,Confluence,CON,Plagioselmis,230,43591.9,,,
6/24/2022,D6,Jun,2022,San Pablo Bay,SPB,Cyclotella,209.08,22894.26,,,
6/24/2022,D6,Jun,2022,San Pablo Bay,SPB,Eucapsis,41920.54,15091.3944,,,
6/24/2022,D6,Jun,2022,San Pablo Bay,SPB,Peridinium,104.54,103385.8784,,,
6/24/2022,D6,Jun,2022,San Pablo Bay,SPB,Sellaphora,104.54,52952.6462,,,
6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Achnanthidium,40.35,4030.965,,,
6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Chlamydomonas,40.35,2852.3415,,,
6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Coscinodiscus,40.35,82826.8485,,,
6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Cyclotella,242.1,34291.044,,,
6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Eucapsis,15333,5519.88,,,
6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Glenodinium,40.35,122747.121,,,
6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,968.4,413582.658,,,
6/24/2022,D8,Jun,2022,Grizzly and Suisun Bay,GSB,Teleaulax,121.05,8724.0735,,,
6/27/2022,D7,Jun,2022,Grizzly and Suisun Bay,GSB,Cyclotella,799.96,152920.3536,,,
6/27/2022,D7,Jun,2022,Grizzly and Suisun Bay,GSB,Eucapsis,80595.97,29014.5492,,,
6/27/2022,NZ032,Jun,2022,Grizzly and Suisun Bay,GSB,Cyclotella,405.87,182751.0849,,,
6/27/2022,NZ032,Jun,2022,Grizzly and Suisun Bay,GSB,Eucapsis,54116,19481.76,,,
6/27/2022,NZ032,Jun,2022,Grizzly and Suisun Bay,GSB,Plagioselmis,405.87,79566.7548,,,
6/27/2022,NZ032,Jun,2022,Grizzly and Suisun Bay,GSB,Planktolyngbya,270.58,2973.6742,,,
6/27/2022,NZS42,Jun,2022,Grizzly and Suisun Bay,GSB,Chlorella,843.26,5371.5662,,,
6/27/2022,NZS42,Jun,2022,Grizzly and Suisun Bay,GSB,Cyclotella,76.66,7964.2074,,,
6/27/2022,NZS42,Jun,2022,Grizzly and Suisun Bay,GSB,Eucapsis,29897.4,10763.064,,,
6/27/2022,NZS42,Jun,2022,Grizzly and Suisun Bay,GSB,Teleaulax,306.64,19168.0664,,,
6/28/2022,D41,Jun,2022,San Pablo Bay,SPB,Cyclotella,1022.08,118919.008,,,
6/28/2022,D41,Jun,2022,San Pablo Bay,SPB,Eucapsis,24529.92,8830.7712,,,
6/28/2022,D41,Jun,2022,San Pablo Bay,SPB,Nitzschia,63.88,20068.5408,,,
6/28/2022,D41,Jun,2022,San Pablo Bay,SPB,Peridinium,63.88,81841.7784,,,
6/28/2022,D41,Jun,2022,San Pablo Bay,SPB,Plagioselmis,319.4,50826.122,,,
6/28/2022,D41,Jun,2022,San Pablo Bay,SPB,Planktolyngbya,63.88,1002.916,,,
6/28/2022,D41,Jun,2022,San Pablo Bay,SPB,Skeletonema,127.76,24177.3024,,,
6/28/2022,D41A,Jun,2022,San Pablo Bay,SPB,Cyclotella,2299.86,2575229.904,,,
6/28/2022,D41A,Jun,2022,San Pablo Bay,SPB,Eucapsis,100938.3,36337.788,,,
6/28/2022,D41A,Jun,2022,San Pablo Bay,SPB,Nitzschia,255.54,26946.693,,,
6/28/2022,D41A,Jun,2022,San Pablo Bay,SPB,Plagioselmis,511.08,123676.2492,,,
6/28/2022,D41A,Jun,2022,San Pablo Bay,SPB,Skeletonema,766.62,156543.804,,,
6/28/2022,NZ002,Jun,2022,San Pablo Bay,SPB,Chlamydomonas,156.81,35864.0151,,,
6/28/2022,NZ002,Jun,2022,San Pablo Bay,SPB,Cyclotella,627.24,91119.1548,,,
6/28/2022,NZ002,Jun,2022,San Pablo Bay,SPB,Eucapsis,20176.22,7263.4392,,,
6/28/2022,NZ002,Jun,2022,San Pablo Bay,SPB,Monoraphidium,52.27,2167.6369,,,
6/28/2022,NZ002,Jun,2022,San Pablo Bay,SPB,Plagioselmis,209.08,183999.8086,,,
6/28/2022,NZ002,Jun,2022,San Pablo Bay,SPB,Staurosira,52.27,9733.7194,,,
6/28/2022,NZ004,Jun,2022,San Pablo Bay,SPB,Chlorella,547.6,3055.608,,,
6/28/2022,NZ004,Jun,2022,San Pablo Bay,SPB,Cyclotella,657.12,69135.5952,,,
6/28/2022,NZ004,Jun,2022,San Pablo Bay,SPB,Eucapsis,42055.68,15140.0448,,,
6/28/2022,NZ004,Jun,2022,San Pablo Bay,SPB,Monoraphidium,109.52,1284.6696,,,
6/28/2022,NZ004,Jun,2022,San Pablo Bay,SPB,Teleaulax,547.6,41360.228,,,
6/28/2022,NZ325,Jun,2022,San Pablo Bay,SPB,Cryptomonas,85.18,391813.5194,,,
6/28/2022,NZ325,Jun,2022,San Pablo Bay,SPB,Cyclotella,340.72,54218.7736,,,
6/28/2022,NZ325,Jun,2022,San Pablo Bay,SPB,Eucapsis,34157.18,12296.5848,,,
6/28/2022,NZ325,Jun,2022,San Pablo Bay,SPB,Nitzschia,85.18,41320.818,,,
6/28/2022,NZ325,Jun,2022,San Pablo Bay,SPB,Plagioselmis,170.36,50147.1696,,,
6/28/2022,NZ325,Jun,2022,San Pablo Bay,SPB,Planktolyngbya,85.18,1738.5238,,,
7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Chlamydomonas,93.87,9991.5228,,,
7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Chlorella,3129,28786.8,,,
7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Cocconeis,125.16,40790.8956,,,
7/18/2022,C10A,Jul,2022,Southern Interior Delta,SID,Cyclotella,688.38,150658.8468,,,
